student_course_id,student_id,course_id,semester,semester_credits_attempted,semester_credits_earned,semester_points,semester_gpa,course_grade,course_gpa,cgpa,course_points,comments
3988,3979,72,2011-1,3,3,10.5,3.04,B+,3.5,3.03,10.5,
3989,3979,118,2011-1,3,3,11.25,3.04,A-,3.75,3.03,11.25,
3990,3979,112,2010-1,3,3,7.5,2.6,C+,2.5,3.03,7.5,
3991,3979,59,2010-1,3,3,7.5,2.6,C+,2.5,3.03,7.5,
3992,3979,150,2010-2,3,3,7.5,2.9,C+,2.5,3.03,7.5,
3993,3979,56,2011-1,3,3,7.5,3.04,C+,2.5,3.03,7.5,
3994,3979,117,2011-2,12,12,48,3.7,A,4,3.03,48,
3995,3979,102,2010-1,3,3,6,2.6,C,2,3.03,6,
3996,3979,96,2011-1,3,3,9,3.04,B,3,3.03,9,
3997,3979,69,2011-1,3,3,9,3.04,B,3,3.03,9,
3998,3979,49,2011-1,3,3,7.5,3.04,C+,2.5,3.03,7.5,
3999,3979,30,2009-2,3,3,11.25,2.79,A-,3.75,3.03,11.25,
4000,3979,53,2009-2,3,3,10.5,2.79,B+,3.5,3.03,10.5,
4001,3979,55,2010-1,3,3,9,2.6,B,3,3.03,9,
4002,3979,125,2010-2,3,3,6,2.9,C,2,3.03,6,
4003,3979,123,2010-2,3,3,9,2.9,B,3,3.03,9,
4004,3979,60,2011-2,3,3,7.5,3.7,C+,2.5,3.03,7.5,
4005,4005,102,2012-1,3,3,6,2.67,C,2,2.94,6,
4006,4005,72,2013-1,3,3,9,2.8,B,3,2.94,9,
4007,4005,56,2013-1,3,3,9,2.8,B,3,2.94,9,
4008,4005,99,2013-1,3,3,4.5,2.8,D+,1.5,2.94,4.5,REPEAT
4009,4005,109,2012-2,3,3,10.5,2.95,B+,3.5,2.94,10.5,
4010,4005,123,2012-2,3,3,9,2.95,B,3,2.94,9,
4011,4005,118,2013-1,3,3,10.5,2.8,B+,3.5,2.94,10.5,
4012,4005,73,2013-1,3,3,6,2.8,C,2,2.94,6,
4013,4005,69,2012-1,3,3,7.5,2.67,C+,2.5,2.94,7.5,
4014,4005,60,2012-2,3,3,6,2.95,C,2,2.94,6,
4015,4005,110,2012-2,3,3,7.5,2.95,C+,2.5,2.94,7.5,
4016,4005,112,2012-1,3,3,9,2.67,B,3,2.94,9,
4017,4005,59,2012-1,3,3,9,2.67,B,3,2.94,9,
4018,4005,58,2012-1,3,3,10.5,2.67,B+,3.5,2.94,10.5,
4019,4005,75,2012-1,3,3,6,2.67,C,2,2.94,6,
4020,4005,42,2012-2,3,3,11.25,2.95,A-,3.75,2.94,11.25,
4021,4005,49,2013-1,3,3,7.5,2.8,C+,2.5,2.94,7.5,
4022,4005,117,2013-2,12,12,42,3.5,B+,3.5,2.94,42,
4023,4005,99,2013-3,0,0,0,0,A-,0,2.94,0,
4024,4024,109,2011-2,3,3,12,3.55,A,4,3.69,12,
4025,4024,72,2011-1,3,3,11.25,3.58,A-,3.75,3.69,11.25,
4026,4024,110,2011-2,3,3,9,3.55,B,3,3.69,9,
4027,4024,56,2012-1,3,3,11.25,3.71,A-,3.75,3.69,11.25,
4028,4024,49,2012-1,3,3,10.5,3.71,B+,3.5,3.69,10.5,
4029,4024,102,2011-1,3,3,11.25,3.58,A-,3.75,3.69,11.25,
4030,4024,60,2011-2,3,3,10.5,3.55,B+,3.5,3.69,10.5,
4031,4024,123,2011-2,3,3,11.25,3.55,A-,3.75,3.69,11.25,
4032,4024,205,2012-1,3,3,10.5,3.71,B+,3.5,3.69,10.5,
4033,4024,117,2012-2,12,12,48,4,A,4,3.69,48,
4034,4024,69,2011-1,3,3,11.25,3.58,A-,3.75,3.69,11.25,
4035,4024,58,2011-1,3,3,9,3.58,B,3,3.69,9,
4036,4024,99,2011-1,3,3,10.5,3.58,B+,3.5,3.69,10.5,
4037,4024,118,2012-1,3,3,12,3.71,A,4,3.69,12,
4038,4024,73,2011-1,3,3,11.25,3.58,A-,3.75,3.69,11.25,
4039,4024,114,2012-1,3,3,11.25,3.71,A-,3.75,3.69,11.25,
4040,4024,42,2011-2,3,3,10.5,3.55,B+,3.5,3.69,10.5,
4041,4024,59,2012-1,3,3,11.25,3.71,A-,3.75,3.69,11.25,
4042,4042,123,2011-2,3,3,11.25,3.3,A-,3.75,3.52,11.25,
4043,4042,59,2012-1,3,3,10.5,3.5,B+,3.5,3.52,10.5,
4044,4042,107,2012-1,3,3,9,3.5,B,3,3.52,9,
4045,4042,102,2011-1,3,3,11.25,3.58,A-,3.75,3.52,11.25,
4046,4042,58,2011-1,3,3,11.25,3.58,A-,3.75,3.52,11.25,
4047,4042,99,2011-1,3,3,11.25,3.58,A-,3.75,3.52,11.25,
4048,4042,73,2011-1,3,3,9,3.58,B,3,3.52,9,
4049,4042,49,2012-1,3,3,10.5,3.5,B+,3.5,3.52,10.5,
4050,4042,69,2011-1,3,3,10.5,3.58,B+,3.5,3.52,10.5,
4051,4042,72,2011-1,3,3,11.25,3.58,A-,3.75,3.52,11.25,
4052,4042,60,2011-2,3,3,9,3.3,B,3,3.52,9,
4053,4042,42,2011-2,3,3,10.5,3.3,B+,3.5,3.52,10.5,
4054,4042,114,2012-1,3,3,11.25,3.5,A-,3.75,3.52,11.25,
4055,4042,118,2012-1,3,3,11.25,3.5,A-,3.75,3.52,11.25,
4056,4042,117,2012-2,12,12,45,3.75,A-,3.75,3.52,45,
4057,4042,110,2011-2,3,3,7.5,3.3,C+,2.5,3.52,7.5,
4058,4042,109,2011-2,3,3,11.25,3.3,A-,3.75,3.52,11.25,
4059,4059,72,2011-1,3,3,7.5,2.63,C+,2.5,3.13,7.5,
4060,4059,69,2011-1,3,3,9,2.63,B,3,3.13,9,
4061,4059,118,2012-1,3,3,10.5,3.5,B+,3.5,3.13,10.5,
4062,4059,117,2012-2,12,12,48,3.5,A,4,3.13,48,
4063,4059,84,2011-1,3,3,6,2.63,C,2,3.13,6,
4064,4059,60,2011-2,3,3,6,2.8,C,2,3.13,6,
4065,4059,114,2012-1,3,3,10.5,3.5,B+,3.5,3.13,10.5,
4066,4059,49,2012-1,3,3,11.25,3.5,A-,3.75,3.13,11.25,
4067,4059,131,2011-1,1,1,3,2.63,B,3,3.13,3,
4068,4059,73,2011-1,3,3,6,2.63,C,2,3.13,6,
4069,4059,123,2011-2,3,3,9,2.8,B,3,3.13,9,
4070,4059,110,2011-2,3,3,3,2.8,D,1,3.13,3,REPEAT
4071,4059,112,2012-1,3,3,10.5,3.5,B+,3.5,3.13,10.5,
4072,4059,102,2012-2,3,3,7.5,3.5,C+,2.5,3.13,7.5,
4073,4059,58,2011-2,3,3,7.5,2.8,C+,2.5,3.13,7.5,
4074,4059,99,2012-1,3,3,9,3.5,B,3,3.13,9,
4075,4059,189,2011-1,3,3,10.5,2.63,B+,3.5,3.13,10.5,
4076,4059,109,2011-2,3,3,10.5,2.8,B+,3.5,3.13,10.5,
4077,4059,42,2011-2,3,3,9,2.8,B,3,3.13,9,
4078,4059,56,2012-1,3,3,11.25,3.5,A-,3.75,3.13,11.25,
4079,4059,110,2012-2,3,3,7.5,3.5,C+,2.5,3.13,7.5,
4080,4080,44,2011-1,3,3,6,2.85,C,2,2.84,6,
4081,4080,189,2011-1,3,3,11.25,2.85,A-,3.75,2.84,11.25,
4082,4080,58,2011-2,3,3,7.5,2.33,C+,2.5,2.84,7.5,
4083,4080,109,2011-3,3,3,7.5,2.5,C+,2.5,2.84,7.5,
4084,4080,56,2012-1,3,3,9,2.67,B,3,2.84,9,
4085,4080,73,2012-3,3,3,10.5,3.5,B+,3.5,2.84,10.5,
4086,4080,60,2011-2,3,3,4.5,2.33,D+,1.5,2.84,4.5,REPEAT
4087,4080,75,2011-1,3,3,9,2.85,B,3,2.84,9,
4088,4080,42,2011-2,3,3,7.5,2.33,C+,2.5,2.84,7.5,
4089,4080,59,2012-1,3,3,6,2.67,C,2,2.84,6,
4090,4080,102,2011-1,3,3,9,2.85,B,3,2.84,9,
4091,4080,112,2011-1,3,3,7.5,2.85,C+,2.5,2.84,7.5,
4092,4080,109,2011-2,3,3,3,2.33,D,1,2.84,3,REPEAT
4093,4080,123,2011-2,3,3,6,2.33,C,2,2.84,6,
4094,4080,110,2011-2,3,3,3,2.33,D,1,2.84,3,REPEAT
4095,4080,118,2012-1,3,3,9,2.67,B,3,2.84,9,
4096,4080,117,2012-2,12,12,42,3.25,B+,3.5,2.84,42,
4097,4080,99,2011-3,3,3,7.5,2.5,C+,2.5,2.84,7.5,
4098,4080,69,2012-1,3,3,10.5,2.67,B+,3.5,2.84,10.5,
4099,4080,49,2012-1,3,3,7.5,2.67,C+,2.5,2.84,7.5,
4100,4080,110,2012-2,3,3,6,3.25,C,2,2.84,6,
4101,4080,72,2012-1,3,3,6,2.67,C,2,2.84,6,
4102,4080,60,2012-2,3,3,10.5,3.25,B+,3.5,2.84,10.5,
4103,4103,161,2009-1,3,3,11.25,1.41,A-,3.75,1.41,11.25,
4104,4103,70,2009-1,3,3,0,1.41,F,0,1.41,0,
4105,4103,6,2009-1,3,3,7.5,1.41,C+,2.5,1.41,7.5,
4106,4103,29,2009-1,3,3,0,1.41,F,0,1.41,0,
4107,4103,19,2009-1,3,3,0,1.41,F,0,1.41,0,
4108,4103,39,2009-1,3,3,0,1.41,F,0,1.41,0,
4109,4103,37,2009-1,3,3,6,1.41,C,2,1.41,6,
4110,4103,193,2009-1,3,3,9,1.41,B,3,1.41,9,
4111,4111,39,2009-1,3,0,0,,RE,0,,0,
4112,4111,35,2009-1,3,0,0,,RE,0,,0,
4113,4111,29,2009-1,3,0,0,,RE,0,,0,
4114,4114,16,2009-1,2,2,7,3.39,B+,3.5,3.42,7,
4115,4114,6,2009-1,3,3,10.5,3.39,B+,3.5,3.42,10.5,
4116,4114,47,2009-2,3,3,10.5,3,B+,3.5,3.42,10.5,
4117,4114,105,2011-1,3,3,9,3.35,B,3,3.42,9,
4118,4114,123,2011-2,3,3,11.25,3.88,A-,3.75,3.42,11.25,
4119,4114,114,2012-1,3,3,11.25,3.56,A-,3.75,3.42,11.25,
4120,4114,82,2009-2,3,3,6,3,C,2,3.42,6,
4121,4114,42,2010-1,3,3,12,3.5,A,4,3.42,12,
4122,4114,191,2011-2,3,3,12,3.88,A,4,3.42,12,
4123,4114,117,2012-2,12,12,45,3.75,A-,3.75,3.42,45,
4124,4114,164,2009-1,1,1,3,3.39,B,3,3.42,3,
4125,4114,29,2009-1,3,3,7.5,3.39,C+,2.5,3.42,7.5,
4126,4114,39,2009-1,3,3,11.25,3.39,A-,3.75,3.42,11.25,
4127,4114,64,2009-2,3,3,7.5,3,C+,2.5,3.42,7.5,
4128,4114,102,2011-1,3,3,11.25,3.35,A-,3.75,3.42,11.25,
4129,4114,56,2011-1,3,3,10.5,3.35,B+,3.5,3.42,10.5,
4130,4114,161,2009-1,3,3,11.25,3.39,A-,3.75,3.42,11.25,
4131,4114,78,2009-1,3,3,10.5,3.39,B+,3.5,3.42,10.5,
4132,4114,69,2011-1,3,3,10.5,3.35,B+,3.5,3.42,10.5,
4133,4114,49,2012-1,3,3,9,3.56,B,3,3.42,9,
4134,4114,70,2009-2,3,3,9,3,B,3,3.42,9,
4135,4114,155,2009-2,3,3,10.5,3,B+,3.5,3.42,10.5,
4136,4114,99,2011-3,3,3,10.5,3.5,B+,3.5,3.42,10.5,
4137,4114,73,2012-1,3,3,10.5,3.56,B+,3.5,3.42,10.5,
4138,4114,37,2009-2,3,3,10.5,3,B+,3.5,3.42,10.5,
4139,4114,173,2010-1,3,3,9,3.5,B,3,3.42,9,
4140,4114,75,2011-1,3,3,9,3.35,B,3,3.42,9,
4141,4114,118,2012-1,3,3,12,3.56,A,4,3.42,12,
4142,4142,70,2009-1,3,3,9,2.88,B,3,2.87,9,
4143,4142,34,2009-1,3,3,6,2.88,C,2,2.87,6,
4144,4142,27,2009-2,3,3,6,2.77,C,2,2.87,6,
4145,4142,114,2010-1,3,3,0,2.83,F,0,2.87,0,REPEAT
4146,4142,75,2010-1,3,3,6,2.83,C,2,2.87,6,
4147,4142,102,2011-1,3,3,10.5,2.92,B+,3.5,2.87,10.5,
4148,4142,59,2011-1,3,3,10.5,2.92,B+,3.5,2.87,10.5,
4149,4142,150,2012-2,3,3,6,3.4,C,2,2.87,6,
4150,4142,125,2011-2,3,3,6,2.3,C,2,2.87,6,
4151,4142,135,2011-2,3,3,10.5,2.3,B+,3.5,2.87,10.5,
4152,4142,60,2011-2,3,3,6,2.3,C,2,2.87,6,
4153,4142,123,2011-2,3,3,6,2.3,C,2,2.87,6,
4154,4142,72,2012-1,3,3,6,2.88,C,2,2.87,6,
4155,4142,39,2009-1,3,3,7.5,2.88,C+,2.5,2.87,7.5,
4156,4142,52,2009-1,3,3,11.25,2.88,A-,3.75,2.87,11.25,
4157,4142,56,2010-1,3,3,10.5,2.83,B+,3.5,2.87,10.5,
4158,4142,43,2010-2,3,3,9,3,B,3,2.87,9,
4159,4142,49,2012-1,3,3,9,2.88,B,3,2.87,9,
4160,4142,118,2012-1,3,3,10.5,2.88,B+,3.5,2.87,10.5,
4161,4142,117,2012-2,12,12,45,3.4,A-,3.75,2.87,45,
4162,4142,38,2009-1,3,3,10.5,2.88,B+,3.5,2.87,10.5,
4163,4142,164,2009-2,1,1,3,2.77,B,3,2.87,3,
4164,4142,32,2009-2,3,0,0,2.77,W,0,2.87,0,REPEAT
4165,4142,102,2010-1,3,3,3,2.83,D,1,2.87,3,REPEAT
4166,4142,59,2010-1,3,3,4.5,2.83,D+,1.5,2.87,4.5,REPEAT
4167,4142,114,2013-1,3,3,9,3,B,3,2.87,9,
4168,4142,150,2011-2,3,3,4.5,2.3,D+,1.5,2.87,4.5,REPEAT
4169,4142,107,2012-1,3,0,0,2.88,WF,0,2.87,0,
4170,4142,6,2009-1,3,3,7.5,2.88,C+,2.5,2.87,7.5,
4171,4142,53,2009-2,3,3,10.5,2.77,B+,3.5,2.87,10.5,
4172,4142,47,2009-2,3,3,9,2.77,B,3,2.87,9,
4173,4142,16,2009-2,3,3,7.5,2.77,C+,2.5,2.87,7.5,
4174,4142,54,2010-1,3,3,9,2.83,B,3,2.87,9,
4175,4142,96,2011-1,3,3,7.5,2.92,C+,2.5,2.87,7.5,
4176,4142,122,2011-1,3,3,12,2.92,A,4,2.87,12,
4177,4142,99,2011-1,3,3,6,2.92,C,2,2.87,6,
4178,4142,73,2011-1,3,3,6,2.92,C,2,2.87,6,
4179,4142,110,2011-2,3,3,6,2.3,C,2,2.87,6,
4180,4142,69,2012-1,3,3,9,2.88,B,3,2.87,9,
4181,4181,29,2009-1,3,3,6,2.88,C,2,3.31,6,
4182,4181,68,2009-2,3,3,11.25,3.37,A-,3.75,3.31,11.25,
4183,4181,56,2010-1,3,3,10.5,3.33,B+,3.5,3.31,10.5,
4184,4181,73,2010-1,3,3,4.5,3.33,D+,1.5,3.31,4.5,REPEAT
4185,4181,109,2010-2,3,3,11.25,3.95,A-,3.75,3.31,11.25,
4186,4181,6,2009-1,3,3,11.25,2.88,A-,3.75,3.31,11.25,
4187,4181,105,2010-1,3,3,11.25,3.33,A-,3.75,3.31,11.25,
4188,4181,99,2011-1,3,3,9,2.75,B,3,3.31,9,
4189,4181,76,2009-1,3,3,9,2.88,B,3,3.31,9,
4190,4181,102,2010-1,3,3,7.5,3.33,C+,2.5,3.31,7.5,
4191,4181,82,2009-2,3,3,10.5,3.37,B+,3.5,3.31,10.5,
4192,4181,69,2010-1,3,3,9,3.33,B,3,3.31,9,
4193,4181,35,2009-1,3,3,10.5,2.88,B+,3.5,3.31,10.5,
4194,4181,13,2009-1,3,3,6,2.88,C,2,3.31,6,
4195,4181,79,2009-1,3,3,9,2.88,B,3,3.31,9,
4196,4181,164,2009-2,1,1,4,3.37,A,4,3.31,4,
4197,4181,1,2009-2,3,3,7.5,3.37,C+,2.5,3.31,7.5,
4198,4181,64,2009-2,3,3,10.5,3.37,B+,3.5,3.31,10.5,
4199,4181,16,2009-2,3,3,9,3.37,B,3,3.31,9,
4200,4181,118,2010-1,3,3,11.25,3.33,A-,3.75,3.31,11.25,
4201,4181,31,2009-2,3,3,11.25,3.37,A-,3.75,3.31,11.25,
4202,4181,72,2010-1,3,3,10.5,3.33,B+,3.5,3.31,10.5,
4203,4181,117,2010-2,12,12,48,3.95,A,4,3.31,48,
4204,4181,73,2011-1,3,3,7.5,2.75,C+,2.5,3.31,7.5,
4205,4205,125,2015-2,3,3,10.5,3.5,B+,3.5,3.75,10.5,
4206,4205,102,2016-1,3,3,12,3.79,A,4,3.75,12,
4207,4205,75,2016-1,3,3,11.25,3.79,A-,3.75,3.75,11.25,
4208,4205,50,2015-2,3,3,10.5,3.5,B+,3.5,3.75,10.5,
4209,4205,74,2016-1,3,3,12,3.79,A,4,3.75,12,
4210,4205,110,2016-2,3,3,9,3.79,B,3,3.75,9,
4211,4205,113,2015-3,3,3,12,4,A,4,3.75,12,
4212,4205,49,2016-1,3,3,10.5,3.79,B+,3.5,3.75,10.5,
4213,4205,118,2016-1,3,3,12,3.79,A,4,3.75,12,
4214,4205,123,2016-2,3,3,11.25,3.79,A-,3.75,3.75,11.25,
4215,4205,117,2016-2,12,12,48,3.79,A,4,3.75,48,
4216,4205,150,2015-2,3,3,9,3.5,B,3,3.75,9,
4217,4205,41,2015-2,3,3,12,3.5,A,4,3.75,12,
4218,4205,99,2016-1,3,3,10.5,3.79,B+,3.5,3.75,10.5,
4219,4205,69,2017-1,3,3,11.25,3.83,A-,3.75,3.75,11.25,
4220,4205,72,2017-1,3,3,12,3.83,A,4,3.75,12,
4221,4205,73,2017-1,3,3,11.25,3.83,A-,3.75,3.75,11.25,
4222,4222,42,2017-2,3,3,10.5,2.75,B+,3.5,3,10.5,
4223,4222,74,2018-1,3,3,10.5,2.9,B+,3.5,3,10.5,
4224,4222,44,2018-1,3,3,6,2.9,C,2,3,6,
4225,4222,118,2018-1,3,3,10.5,2.9,B+,3.5,3,10.5,
4226,4222,40,2018-2,3,0,0,,RE,0,3,0,
4227,4222,84,2020-1,3,3,11.25,3.75,A-,3.75,3,11.25,
4228,4222,102,2017-1,3,3,6,3,C,2,3,6,
4229,4222,59,2017-1,3,3,12,3,A,4,3,12,
4230,4222,49,2017-1,3,3,9,3,B,3,3,9,
4231,4222,48,2017-2,3,0,0,2.75,WF,0,3,0,REPEAT
4232,4222,48,2018-1,3,3,7.5,2.9,C+,2.5,3,7.5,
4233,4222,84,2018-2,3,0,0,,RE,0,3,0,
4234,4222,109,2019-2,3,3,11.25,3.75,A-,3.75,3,11.25,
4235,4222,54,2017-2,3,3,6,2.75,C,2,3,6,
4236,4222,41,2017-2,3,3,9,2.75,B,3,3,9,
4237,4222,108,2018-1,3,3,9,2.9,B,3,3,9,
4238,4222,43,2018-2,3,0,0,,RE,0,3,0,
4239,4222,40,2020-2,3,3,9,3,B,3,3,9,
4240,4222,114,2017-1,3,3,10.5,3,B+,3.5,3,10.5,
4241,4222,56,2017-1,3,3,7.5,3,C+,2.5,3,7.5,
4242,4222,60,2017-2,3,3,7.5,2.75,C+,2.5,3,7.5,
4243,4243,13,2009-1,3,3,0,2.3,F,0,2.35,0,
4244,4243,53,2009-2,3,3,10.5,3.25,B+,3.5,2.35,10.5,
4245,4243,150,2010-2,3,3,6,2,C,2,2.35,6,
4246,4243,75,2015-1,3,3,0,,F,0,3.38,0,REPEAT
4247,4243,74,2017-2,3,3,9,3,B,3,3.38,9,
4248,4243,1,2009-2,3,3,0,3.25,F,0,2.35,0,REPEAT
4249,4243,102,2010-1,3,0,0,2.25,W,0,2.35,0,
4250,4243,125,2010-2,3,3,7.5,2,C+,2.5,2.35,7.5,
4251,4243,60,2014-2,3,3,7.5,3,C+,2.5,3.38,7.5,
4252,4243,69,2016-1,3,3,9,3,B,3,3.38,9,
4253,4243,73,2019-2,3,3,9,3,B,3,3.38,9,
4254,4243,117,2020-2,12,12,48,4,A,4,3.38,48,
4255,4243,100,2020-3,3,3,12,4,A,4,3.38,12,
4256,4243,99,2021-1,3,3,9,3,B,3,3.38,9,
4257,4243,107,2014-2,3,3,10.5,3,B+,3.5,3.38,10.5,
4258,4243,79,2009-1,3,0,0,2.3,WF,0,2.35,0,
4259,4243,6,2009-1,3,3,10.5,2.3,B+,3.5,2.35,10.5,
4260,4243,56,2010-1,3,3,7.5,2.25,C+,2.5,2.35,7.5,
4261,4243,60,2010-2,3,3,4.5,2,D+,1.5,2.35,4.5,
4262,4243,102,2018-1,3,3,10.5,3.5,B+,3.5,3.38,10.5,
4263,4243,35,2009-1,3,3,10.5,2.3,B+,3.5,2.35,10.5,
4264,4243,76,2009-1,3,3,7.5,2.3,C+,2.5,2.35,7.5,
4265,4243,64,2009-2,3,3,9,3.25,B,3,2.35,9,
4266,4243,105,2010-1,3,3,6,2.25,C,2,2.35,6,
4267,4243,123,2010-2,3,3,6,2,C,2,2.35,6,
4268,4243,75,2016-1,3,3,0,3,F,0,3.38,0,REPEAT
4269,4243,75,2019-1,3,3,7.5,3,C+,2.5,3.38,7.5,
4270,4243,101,2020-1,3,3,9,3,B,3,3.38,9,
4271,4243,29,2009-1,3,3,6,2.3,C,2,2.35,6,
4272,4243,114,2017-1,3,3,10.5,3.5,B+,3.5,3.38,10.5,
4273,4243,75,2017-1,3,3,4.5,3.5,D+,1.5,3.38,4.5,REPEAT
4274,4243,118,2019-1,3,3,10.5,3,B+,3.5,3.38,10.5,
4275,4275,60,2013-2,3,3,11.25,3.3,A-,3.75,3.48,11.25,
4276,4275,107,2013-2,3,3,9,3.3,B,3,3.48,9,
4277,4275,123,2013-2,3,3,10.5,3.3,B+,3.5,3.48,10.5,
4278,4275,109,2013-1,3,3,10.5,3.46,B+,3.5,3.48,10.5,
4279,4275,69,2013-1,3,3,9,3.46,B,3,3.48,9,
4280,4275,58,2013-1,3,3,10.5,3.46,B+,3.5,3.48,10.5,
4281,4275,99,2013-1,3,3,11.25,3.46,A-,3.75,3.48,11.25,
4282,4275,114,2014-1,3,3,12,3.45,A,4,3.48,12,
4283,4275,72,2013-1,3,3,10.5,3.46,B+,3.5,3.48,10.5,
4284,4275,73,2013-1,3,3,10.5,3.46,B+,3.5,3.48,10.5,
4285,4275,49,2014-1,3,3,10.5,3.45,B+,3.5,3.48,10.5,
4286,4275,117,2014-2,12,12,45,3.75,A-,3.75,3.48,45,
4287,4275,110,2013-2,3,3,7.5,3.3,C+,2.5,3.48,7.5,
4288,4275,42,2013-2,3,3,11.25,3.3,A-,3.75,3.48,11.25,
4289,4275,102,2014-1,3,3,7.5,3.45,C+,2.5,3.48,7.5,
4290,4275,56,2014-1,3,3,10.5,3.45,B+,3.5,3.48,10.5,
4291,4275,118,2014-1,3,3,11.25,3.45,A-,3.75,3.48,11.25,
4292,4292,48,2018-1,3,3,9,3,B,3,2.88,9,
4293,4292,153,2019-1,3,3,10.5,2.67,B+,3.5,2.88,10.5,
4294,4292,74,2018-1,3,3,10.5,3,B+,3.5,2.88,10.5,
4295,4292,54,2018-1,3,3,7.5,3,C+,2.5,2.88,7.5,
4296,4292,102,2021-1,3,3,9,3.5,B,3,2.88,9,
4297,4292,170,2019-1,3,3,6,2.67,C,2,2.88,6,
4298,4292,206,2019-2,3,3,12,2.33,A,4,2.88,12,
4299,4292,61,2019-2,3,3,9,2.33,B,3,2.88,9,
4300,4292,104,2021-1,3,0,0,3.5,W,0,2.88,0,
4301,4292,58,2021-1,3,3,10.5,3.5,B+,3.5,2.88,10.5,
4302,4292,49,2019-1,3,3,7.5,2.67,C+,2.5,2.88,7.5,
4303,4292,207,2021-1,3,0,0,3.5,W,0,2.88,0,
4304,4292,40,2019-2,3,3,0,2.33,F,0,2.88,0,
4305,4292,100,2021-1,3,3,12,3.5,A,4,2.88,12,
4306,4306,109,2011-2,3,3,10.5,3.25,B+,3.5,3.4,10.5,
4307,4306,110,2011-2,3,3,3,3.25,D,1,3.4,3,REPEAT
4308,4306,60,2012-2,3,3,11.25,3.46,A-,3.75,3.4,11.25,
4309,4306,73,2011-1,3,3,10.5,3.38,B+,3.5,3.4,10.5,
4310,4306,123,2011-2,3,3,11.25,3.25,A-,3.75,3.4,11.25,
4311,4306,49,2012-1,3,3,9,3.46,B,3,3.4,9,
4312,4306,118,2012-1,3,3,9,3.46,B,3,3.4,9,
4313,4306,117,2012-2,12,12,42,3.46,B+,3.5,3.4,42,
4314,4306,69,2011-1,3,3,10.5,3.38,B+,3.5,3.4,10.5,
4315,4306,102,2011-1,3,3,10.5,3.38,B+,3.5,3.4,10.5,
4316,4306,60,2011-2,3,3,3,3.25,D,1,3.4,3,REPEAT
4317,4306,56,2012-1,3,3,10.5,3.46,B+,3.5,3.4,10.5,
4318,4306,59,2012-1,3,3,12,3.46,A,4,3.4,12,
4319,4306,72,2011-1,3,3,7.5,3.38,C+,2.5,3.4,7.5,
4320,4306,99,2011-1,3,3,11.25,3.38,A-,3.75,3.4,11.25,
4321,4306,114,2012-1,3,3,11.25,3.46,A-,3.75,3.4,11.25,
4322,4306,110,2012-2,3,3,9,3.46,B,3,3.4,9,
4323,4306,58,2011-1,3,3,10.5,3.38,B+,3.5,3.4,10.5,
4324,4306,42,2011-2,3,3,7.5,3.25,C+,2.5,3.4,7.5,
4325,4306,112,2012-1,3,3,10.5,3.46,B+,3.5,3.4,10.5,
4326,4326,45,2009-1,3,3,0,0,F,0,0,0,
4327,4326,161,2009-1,3,3,0,0,F,0,0,0,
4328,4326,93,2009-1,3,3,0,0,F,0,0,0,
4329,4326,160,2009-1,3,,,0,,,0,,
4330,4326,39,2009-1,3,3,0,0,F,0,0,0,
4331,4331,102,2014-1,3,3,6,2.8,C,2,3.12,6,
4332,4331,58,2014-1,3,3,10.5,2.8,B+,3.5,3.12,10.5,
4333,4331,73,2014-2,3,3,10.5,2.92,B+,3.5,3.12,10.5,
4334,4331,75,2015-1,3,3,6,3,C,2,3.12,6,
4335,4331,113,2014-1,3,3,10.5,2.8,B+,3.5,3.12,10.5,
4336,4331,110,2014-2,3,3,6,2.92,C,2,3.12,6,
4337,4331,114,2015-1,3,3,9,3,B,3,3.12,9,
4338,4331,118,2015-1,3,3,10.5,3,B+,3.5,3.12,10.5,
4339,4331,60,2014-2,3,3,7.5,2.92,C+,2.5,3.12,7.5,
4340,4331,99,2015-1,3,3,7.5,3,C+,2.5,3.12,7.5,
4341,4331,117,2015-2,12,12,48,4,A,4,3.12,48,
4342,4331,123,2014-2,3,3,9,2.92,B,3,3.12,9,
4343,4331,42,2014-2,3,3,10.5,2.92,B+,3.5,3.12,10.5,
4344,4331,69,2014-1,3,3,7.5,2.8,C+,2.5,3.12,7.5,
4345,4331,72,2014-1,3,3,7.5,2.8,C+,2.5,3.12,7.5,
4346,4331,75,2014-1,3,3,4.5,2.8,D+,1.5,3.12,4.5,REPEAT
4347,4331,49,2015-1,3,3,10.5,3,B+,3.5,3.12,10.5,
4348,4331,107,2014-2,3,3,9,2.92,B,3,3.12,9,
4349,4331,56,2015-1,3,3,10.5,3,B+,3.5,3.12,10.5,
4350,4350,109,2011-2,3,3,11.25,3.5,A-,3.75,3.5,11.25,
4351,4350,173,2011-2,3,3,10.5,3.5,B+,3.5,3.5,10.5,
4352,4350,117,2012-2,12,12,48,3.83,A,4,3.5,48,
4353,4350,102,2012-1,3,3,9,3.19,B,3,3.5,9,
4354,4350,49,2012-1,3,3,7.5,3.19,C+,2.5,3.5,7.5,
4355,4350,73,2012-1,3,3,9,3.19,B,3,3.5,9,
4356,4350,69,2012-2,3,3,10.5,3.83,B+,3.5,3.5,10.5,
4357,4350,123,2011-2,3,3,11.25,3.5,A-,3.75,3.5,11.25,
4358,4350,110,2011-2,3,3,7.5,3.5,C+,2.5,3.5,7.5,
